,owner_id,owner_username,owner_verified,owner_picture,comment,replies
55,12980490190,eilis_harper,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/120054068_329252634846234_600314916603795801_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=hA0cn8sFnbcAX9BneJf&tp=1&oh=20025b09fab9179bf470682aad309e20&oe=6006DC9E,I LOVVVVEEEEEEE YOOOOOOOUUUUUUDUNNNNCCCAAANNNTRUSSSSEEELLLLLLLLLLLLLLLLL!!!!!,0
56,45310964,moderndaymagistyle,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/131204702_390787515467203_2661924657166742382_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=XCYs8_6v_CkAX_TmgX4&tp=1&oh=af2c0a7cb0c6d955217d479c08b68347&oe=60063D34,"I laughed. I cried. The Midnight Gospel is everything.  Thank you, thank you, thank you.",0
57,4178630398,amish.cable.guy,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/107951072_2690903561128318_1335585097757687218_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=yon8gWX4hBsAX8URR-z&tp=1&oh=4ce48997ee6f31ca01492469f214907b&oe=6006352B,"Man I've been sitting here crying after watching the last episode, thank you for this show.",0
58,1179736350,m_a_tt_j,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/118442408_225694888885384_2326819483064690348_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=eFraodI0r0IAX8XTkMK&tp=1&oh=6d1ffafa18946146fc6c0a196b4249bf&oe=60095B70,Love this show,0
59,2117225975,joana.montales,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/129355699_741578576449669_2195149973252677954_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=2J8UgEMSQqIAX80SB7o&tp=1&oh=3585604def7cef10b210bb7b1cf430a0&oe=6008CE65,This show is the biggest help in understanding and taking control of my own mind. Thank you for this show. ❤️,0
60,31077365,david_mcswagg,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/73265243_2474659379485306_146827253764849664_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=6DLV856kQYcAX_4Epl-&tp=1&oh=ad6f64e54bb92be12fc9c8f1bb1b4624&oe=6008C908,Profound 🙏🏿,0
61,412332503,mayumihamaoka,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/47585039_2196764533873629_2313988659503693824_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=z6kBJpbkau8AX89T8el&tp=1&oh=62b59ec084f872d46cdcc7ed30c31559&oe=6007CBFB,"I JUST LOVED. Congratulations for this piece of art, @duncantrussell. I cried with you on your mom's episode. All animation and conversations combined perfectly! 🌈 Hope you keep doing ♥️",0
62,5511710,ctcruiser,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/50221236_2012629682183934_564740576826621952_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=fisOZaIzJfgAX9F9Rg4&tp=1&oh=8c21e90003068a1fbf7ff95285f6848d&oe=60083918,@duncantrussell so I bought Tibetan Yoga of Sleep and Dreams what other books on mindful meditation have you read and loved,1
63,5483598775,swoonigans,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/52431892_2232686436792092_228802154922508288_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=n81iQFifTq4AX8mevxi&tp=1&oh=af4e1116fee817fbb305f15f80504377&oe=60095FF7,Duncan this show is perfect. You’re a special human. Still only two episodes in. Letting it breathe. It’s magic.,0
64,2609959570,the_syncretist,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/101844751_2698343307156314_1418542348062688726_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=qh-UGkNQFPQAX8QzHHg&tp=1&oh=22c66fb837119eba1fcbbc882020cc5f&oe=6006A4B0,Love this show man your voice is perfect for Clancy. Much Love & Light! Cheers 🍻,0
65,2067267007,303_.desi,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/115701460_287731759315899_8741197174300210457_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=gAnrm2DtG-oAX-DxwAF&tp=1&oh=e811e3be36c8f8d7a188552e74d8dabb&oe=6008995A,I LOVED EVERY EPISODEEEEEE😍😍😍😍😍😍,0
